age,monthly_income,website_visits,time_spent_minutes,previous_purchases,is_student,country,device_type,purchased
39,4478.602487727422,10,6.692257494618055,5,1,NL,Tablet,1
61,1000.0,13,18.59944941550342,2,0,DE,Tablet,1
19,2448.0838788863266,8,8.144766659844638,4,0,TR,Tablet,1
41,1000.0,9,10.07778411935652,3,0,TR,Desktop,1
51,6333.121518082874,7,13.63106503140305,5,0,DE,Tablet,1
44,3742.256841331391,11,18.155995626572214,0,0,DE,Tablet,1
58,4361.052342544419,7,17.42446352897048,5,1,NL,Desktop,0
18,3470.0572973796643,9,13.39671570446201,2,1,DE,Desktop,1
25,5654.04508943513,10,8.409463292044812,4,0,FR,Mobile,1
40,5291.057758891651,8,28.413048231045103,1,0,FR,Mobile,1
55,3676.7812254692267,13,15.917589232180262,3,0,DE,Mobile,1
23,6576.989583512837,9,19.100163609930508,2,1,NL,Desktop,1
39,4277.977213349311,8,17.419852293810063,2,1,FR,Mobile,1
42,1809.8123872917672,6,22.52105177834161,3,1,TR,Desktop,1
35,4150.02810627034,16,9.692754909227437,1,0,NL,Desktop,1
34,4776.160986589429,6,16.824791435429532,1,1,TR,Desktop,1
29,3800.1628711775884,7,13.399102611234198,3,0,DE,Desktop,1
23,3382.7754321355565,12,9.577633798899182,5,1,NL,Mobile,0
43,6646.541974344954,12,21.513307840915623,0,0,NL,Mobile,1
44,2221.2063119270074,5,10.281938829357152,8,1,FR,Tablet,1
25,1000.0,11,17.41437800806484,1,0,FR,Tablet,1
36,6428.581046394767,17,23.43095408567764,1,0,FR,Tablet,1
59,2160.9289058655286,9,23.323507590416746,3,1,NL,Mobile,1
18,3570.0729422526792,5,10.386974405385736,6,1,FR,Desktop,1
46,3433.8517674066256,12,19.871538970463753,5,0,DE,Mobile,0
62,5847.622736047781,8,17.952621804281783,5,0,DE,Desktop,1
52,6152.284569440302,11,9.10089002910096,2,0,DE,Desktop,1
57,2061.4368188422113,5,5.720901819648196,0,1,DE,Desktop,1
31,6035.364442278101,10,15.03150220120595,2,0,NL,Tablet,1
52,6007.615474324272,10,21.045459748845815,3,0,TR,Desktop,1
62,4029.0324113874553,13,29.549552863130728,4,0,TR,Desktop,0
37,5398.813832979788,4,11.971090965810967,4,1,TR,Desktop,1
30,5549.244930917134,7,15.910494157771097,4,1,NL,Tablet,0
55,3621.358223161151,11,9.801882453929466,2,0,TR,Desktop,1
63,3763.650163674518,8,22.934992050191397,4,1,DE,Tablet,1
25,4883.992070611634,12,16.60764962821668,4,1,NL,Desktop,0
60,1557.2125500462835,10,17.19923705204616,2,0,TR,Mobile,0
37,3469.2900002281167,7,15.648385055764335,5,0,NL,Mobile,1
50,2199.4618805449772,8,10.822637174277386,4,1,TR,Tablet,1
43,6135.36730449853,11,19.554925798420005,5,0,NL,Desktop,1
56,3451.6260632465096,11,20.141989187441776,3,0,FR,Mobile,1
38,4414.5605846400285,8,21.40808025692383,5,1,DE,Desktop,1
59,3672.3820960412345,11,20.296528322141842,7,1,FR,Desktop,1
60,3574.77387181265,7,10.235730805709993,1,1,TR,Mobile,0
58,4316.449431379931,5,14.022649852004806,1,0,NL,Tablet,1
26,2904.0345027967987,9,17.16087882773169,5,1,FR,Mobile,1
41,3702.276472798641,10,11.856777424617526,2,0,FR,Desktop,0
54,3691.2355041473684,7,9.285566162363947,2,0,DE,Desktop,1
58,3365.1770501975634,6,13.595882075249442,3,0,FR,Desktop,1
34,4586.585361617872,7,15.764934292615525,4,1,DE,Mobile,1
41,3329.506101978278,13,31.715268934411466,2,1,DE,Mobile,1
38,6416.672473617936,14,21.47928297067205,6,0,NL,Mobile,1
56,4943.446162060792,11,11.42072074839351,4,1,FR,Mobile,0
58,1976.0349178878948,14,11.350751051324792,4,1,FR,Tablet,1
56,4826.316916057933,15,9.656580485791547,4,0,NL,Desktop,1
30,2965.7804537381544,8,18.77390033326337,6,0,FR,Tablet,1
28,4203.5352631081805,13,13.091465548903281,3,0,DE,Mobile,1
63,2903.2068390589766,11,14.326377654419776,5,0,NL,Mobile,1
36,1000.0,10,12.606730633856268,4,0,FR,Mobile,0
28,3967.399760607409,9,26.47251526440801,3,0,FR,Mobile,1
30,1848.3763617280606,13,21.51374382096613,0,0,DE,Desktop,1
63,4629.573083096987,8,10.022538250082127,3,0,TR,Desktop,1
62,4262.177238709781,9,9.291293049987901,1,0,FR,Tablet,1
18,3094.1731840891293,14,21.041393267437734,4,0,DE,Mobile,1
57,6738.305557035982,9,10.234998379336925,4,0,NL,Mobile,1
61,2141.0687990434294,11,21.57373478989643,1,0,FR,Tablet,0
36,3063.4935231157506,8,18.63867839165438,2,0,FR,Tablet,1
29,2318.962626424378,9,10.398462825484607,3,0,NL,Mobile,1
25,7061.974048388831,15,18.26954519037088,3,0,TR,Tablet,1
25,6028.366212469117,6,17.03829369854323,0,0,NL,Desktop,1
62,1866.8172035043535,3,7.094165507359506,3,0,NL,Desktop,1
29,2761.628437519614,13,15.027894276948878,3,0,DE,Mobile,1
50,2812.512012317353,9,13.223314799584076,5,1,FR,Mobile,0
62,3173.9094733557163,5,16.83983776621962,3,1,DE,Mobile,1
43,2435.829019250028,9,14.171364197293466,5,1,FR,Mobile,1
56,3091.3734444830675,7,16.87979084558528,3,0,NL,Tablet,1
45,5507.3084035899965,9,11.910694621455123,3,0,DE,Tablet,0
22,6920.368504118482,11,14.408211099970982,6,0,DE,Desktop,1
25,1683.402731683865,11,8.39900978414596,4,1,FR,Desktop,1
42,2438.3393150991806,7,12.989851481786921,1,0,TR,Desktop,1
44,4320.33916657035,14,12.892138283705377,4,1,NL,Desktop,1
63,1629.5415405759236,12,7.810192079818678,0,0,NL,Desktop,1
40,4359.148032086838,11,15.305697847265805,3,1,FR,Desktop,1
47,4810.154180694593,9,23.099843653203983,5,0,TR,Desktop,1
62,5050.978825040462,8,11.450001622168932,4,1,DE,Tablet,0
64,4768.216789744354,13,20.826761774048574,4,0,NL,Desktop,1
40,3197.1271792653974,10,16.42281815994705,4,1,FR,Tablet,1
64,3727.4956577999433,7,5.1915648023845975,2,0,FR,Tablet,1
37,2230.708620785057,9,27.3350200430026,4,1,TR,Desktop,1
35,4696.507981956439,10,10.429536586559369,2,0,TR,Tablet,1
35,6405.040400702683,7,15.113157017138292,3,0,NL,Mobile,1
19,4693.301348601083,9,16.918694178596883,3,0,DE,Desktop,1
21,2957.49889625942,7,14.830059264650771,2,0,DE,Mobile,1
47,5492.187779048839,11,19.090874042093503,1,0,NL,Mobile,1
50,7548.470042168405,9,21.13190470198873,4,1,DE,Tablet,0
53,4364.724657420422,14,10.484821455856478,2,1,TR,Desktop,0
35,4831.709265782002,15,13.886650447659427,4,0,FR,Mobile,1
54,5016.551641099066,11,11.633539204670678,2,1,TR,Desktop,1
36,1593.3141012223937,11,11.602458187441211,0,0,NL,Desktop,0
64,3383.3167409720727,16,15.55817406898347,2,0,NL,Mobile,1
45,3229.2003677042912,7,19.976479882677168,2,0,NL,Mobile,1
57,5252.299973343922,13,6.914119958723445,5,1,FR,Desktop,1
37,5077.553961841123,5,14.24294660745561,0,1,NL,Desktop,1
50,3818.894885900578,6,10.768739002701722,2,0,FR,Desktop,1
29,3139.182911486927,9,18.146986999293787,4,0,TR,Tablet,0
32,1470.106060439825,13,17.676924601409393,2,0,FR,Tablet,1
58,3976.881207087607,9,19.905075358528972,3,0,FR,Desktop,1
56,2568.147827831748,9,8.729104615927726,3,0,FR,Desktop,0
19,2382.2479906328313,15,16.728216171127194,3,1,NL,Mobile,1
46,5389.40314618388,9,14.607585915078298,5,0,DE,Mobile,1
58,5232.879692570175,12,6.690056252534378,2,1,FR,Tablet,0
27,3267.10876285075,11,7.413093512762434,2,0,FR,Tablet,0
19,1646.433578038549,13,12.712079903065607,1,0,FR,Mobile,1
28,2761.28262963444,13,15.00755867903341,3,1,DE,Tablet,1
30,5489.880941990788,8,21.052786468553464,2,0,NL,Desktop,1
27,4701.577925464362,8,13.488742057817902,4,0,NL,Tablet,1
31,3292.292803866463,4,16.829687489291565,3,0,DE,Tablet,1
35,4088.1297653153606,7,15.436868027347472,4,0,NL,Desktop,1
26,1000.0,5,10.35985118177533,4,1,NL,Desktop,1
56,1000.0,17,12.609471771323268,2,0,DE,Desktop,1
45,6965.689780781588,10,15.126497340406404,0,0,FR,Mobile,1
20,4759.789327509484,9,8.803317462008568,2,0,DE,Desktop,1
37,4002.4930963888814,10,17.878949931512185,2,1,TR,Mobile,0
23,3404.5657239876073,9,22.229129710114616,2,1,DE,Tablet,0
44,1357.2490157027878,7,23.009637127926272,5,0,TR,Tablet,1
19,5489.821191229134,11,18.450735860399742,7,0,FR,Tablet,1
46,2294.666855304404,12,16.693056921720874,3,0,FR,Desktop,1
55,5056.273968000224,12,5.7104321245223435,5,0,FR,Tablet,1
20,4198.001148313842,13,9.926198086147593,2,1,FR,Mobile,0
33,3921.8583038147694,11,8.116387294516066,3,1,NL,Tablet,0
47,2046.4505214030958,6,12.617086835893835,3,1,TR,Tablet,1
57,2066.4249929910916,8,18.833154820868423,3,1,TR,Mobile,1
19,4584.901579468882,7,16.318597697353717,5,0,NL,Mobile,0
34,4118.825236630028,9,16.8669437879896,1,0,DE,Mobile,1
58,4070.7506098950685,11,17.3615826421796,2,1,NL,Mobile,1
29,4429.0623887705315,4,11.26424147897614,1,1,TR,Mobile,1
52,1094.884764809437,9,13.870395812893728,5,1,DE,Tablet,1
60,5522.71575991073,14,16.0618567827216,2,0,DE,Desktop,1
18,3466.1503890784643,12,20.568403989961013,0,0,TR,Desktop,1
62,5754.467533180656,11,14.345061668087803,3,0,TR,Desktop,1
32,1000.0,10,13.831233727560846,5,0,TR,Mobile,1
43,4853.539008291145,17,8.08187411955553,4,0,NL,Tablet,1
54,4839.368946691392,7,10.930887974609519,2,0,FR,Mobile,1
38,1770.8009899650142,16,16.139360165605304,0,1,DE,Desktop,1
48,3041.115823596795,8,14.152495658344392,3,0,TR,Tablet,0
42,2410.7404060747012,9,7.66496144281434,1,1,DE,Desktop,1
40,5294.818933757879,12,7.5684819178091765,1,1,DE,Tablet,1
41,4463.3327243338645,11,9.64263320723744,4,0,NL,Tablet,1
55,6398.273238852631,10,13.591674310040636,3,1,DE,Desktop,1
45,4304.430901422948,11,19.871314363668116,1,1,NL,Mobile,1
38,5098.366280334337,8,16.300132285528306,3,0,FR,Mobile,1
60,5758.016112070762,9,10.198063586876305,3,0,DE,Desktop,1
35,4831.640089761591,11,11.446835290304392,4,1,DE,Desktop,0
53,3423.7251955723314,10,17.41909048404651,4,0,TR,Tablet,0
52,3144.5583321076956,13,16.694767535700972,3,0,DE,Desktop,1
62,3880.3998587071947,5,11.565658290536028,5,0,NL,Tablet,1
26,5194.875684715135,11,3.4712821269631924,4,1,TR,Tablet,1
55,2850.8454072205727,9,16.531216400527,3,0,FR,Tablet,1
47,4978.230289269547,8,13.293355551084248,6,0,TR,Tablet,0
61,4483.948477465458,4,23.66276649442652,3,1,NL,Desktop,1
51,2120.0408152007776,11,13.289737708045482,6,0,FR,Mobile,1
49,4905.302888785642,12,14.876819659459176,0,0,FR,Desktop,1
20,4212.881519278529,13,13.93661877890202,0,0,FR,Desktop,0
20,3174.21368321456,9,17.187272080227125,2,0,TR,Mobile,1
45,4191.142859071403,17,16.981541418802788,4,0,NL,Mobile,1
61,3232.523465073893,7,9.409019533149932,1,0,NL,Mobile,1
32,4371.508097034665,9,8.34703227799351,1,0,NL,Tablet,1
58,3748.059445530171,12,20.513941223813575,5,1,TR,Tablet,1
40,1705.1136519855754,11,12.653587878125066,4,0,TR,Mobile,1
57,3792.946567176639,8,17.734320188516158,3,1,NL,Tablet,0
28,3335.9741568537847,14,13.280122682723,0,0,TR,Tablet,1
49,4953.379531448192,5,5.660990265665095,2,1,TR,Desktop,1
53,5319.652743918617,11,21.981597664320816,2,0,DE,Mobile,1
50,3236.497357254235,11,18.948968561951265,1,1,DE,Mobile,1
41,2815.906785121372,8,17.72325232421066,1,0,NL,Tablet,0
56,1479.7689283615587,7,10.242544652745107,8,0,FR,Tablet,0
51,2778.9443154738883,4,18.56644344829576,1,0,TR,Mobile,0
45,3515.0968384115945,9,16.371863265148672,2,0,FR,Mobile,0
54,1991.104995768679,9,11.431395849522445,4,1,NL,Mobile,1
24,5339.704888495329,9,13.649410118214645,2,0,FR,Mobile,1
21,4393.242940661042,12,14.641929663260509,2,0,TR,Mobile,1
54,3819.3749289701514,8,12.05995480564199,6,0,FR,Mobile,1
18,3974.993043407297,6,16.569804639752576,3,0,FR,Desktop,1
18,4459.06743037767,5,19.314973819154268,2,0,DE,Desktop,0
64,4949.642466804263,7,12.696233622067759,3,0,NL,Mobile,0
37,5213.511455270898,13,14.46341869679875,7,0,NL,Tablet,1
36,3536.303507030379,12,14.44293986253748,5,1,DE,Tablet,1
46,3787.0975798235695,14,19.152903142375898,2,0,NL,Mobile,1
27,4259.455158916246,12,15.918750478331983,3,1,DE,Desktop,1
35,3725.8580080230527,12,20.15247999840291,3,0,TR,Desktop,1
45,5308.476123830305,11,11.720332019891416,1,0,TR,Tablet,1
52,5840.983657207147,8,14.945896285508026,3,0,DE,Tablet,1
60,4516.1099717922425,17,17.880405717927474,4,1,TR,Mobile,1
64,2637.712538060144,11,18.51706144071873,2,0,TR,Tablet,1
48,4762.601681248113,15,13.1160883241078,5,0,DE,Tablet,1
44,4575.5485813162395,15,14.832547255186027,7,1,NL,Tablet,0
28,2511.936962023755,21,10.896444913833117,4,1,DE,Mobile,1
55,4573.8999389930905,9,5.344175733370687,2,0,DE,Mobile,1
22,3183.714222030982,11,13.436544413900748,5,0,TR,Mobile,1
25,5119.140722615924,9,13.456877678354672,3,0,FR,Desktop,1
51,4750.4057827,10,12.90001506044049,8,0,FR,Desktop,1
29,4334.479808253585,12,9.596511296062118,4,0,DE,Tablet,1
55,4057.8201008337537,9,17.81798809157806,3,0,NL,Desktop,0
18,1000.0,13,18.45020067538666,3,0,TR,Desktop,1
48,2178.5873430139955,14,14.678821860616083,3,0,FR,Tablet,0
21,3803.7981703151936,12,10.941294924710112,3,1,FR,Tablet,0
62,6279.075321705304,9,12.110019703880551,2,0,DE,Mobile,1
22,4847.021602199169,8,14.853981193460847,2,0,NL,Desktop,1
47,6721.069493588373,9,19.254040802416412,7,1,NL,Mobile,1
41,4124.480790481364,12,8.366346734294613,3,1,DE,Mobile,1
20,3953.723854262091,8,12.224768378574481,2,0,NL,Desktop,1
28,6137.68777988056,10,15.740204211455836,6,1,NL,Mobile,1
62,3761.1785427409773,10,18.77890047698661,4,0,NL,Tablet,1
21,2520.2951402782246,14,8.399959006398335,5,0,FR,Tablet,0
43,4475.131176426046,6,11.313474778012967,3,1,TR,Desktop,1
44,5683.770972988591,8,3.377082949695163,4,0,FR,Mobile,1
63,2761.0787303781863,4,21.546696132835688,2,0,TR,Desktop,0
60,4883.565309517049,8,9.461754906407775,2,0,FR,Desktop,1
44,3860.145237003506,14,17.480902568311123,3,1,NL,Desktop,1
59,4677.024676850584,10,22.146160983667446,3,0,DE,Desktop,1
23,4470.300815567648,9,22.02195817725984,3,0,TR,Mobile,1
32,3378.5434125462593,18,5.9793551189223155,2,0,DE,Desktop,1
47,3840.7182084271867,12,20.073904897067642,3,1,FR,Tablet,1
59,3470.158259899293,13,19.0744538775581,2,0,FR,Mobile,1
54,4178.122330059586,12,19.803886503794246,3,1,TR,Mobile,1
54,2730.8541979906577,6,3.9676592722481363,4,1,DE,Desktop,1
59,3089.3725967577643,16,12.033179063836865,2,1,NL,Tablet,1
54,3379.0593917210617,12,6.503706027437632,3,1,NL,Desktop,1
52,4587.554358432084,8,12.609166144629588,1,0,NL,Mobile,0
40,1876.699106067731,6,19.039579458319295,3,1,FR,Desktop,1
23,3839.3055477386024,10,24.770864557059543,3,1,FR,Desktop,1
21,2937.686503669722,11,19.263667722402023,1,0,FR,Desktop,1
35,3382.882129472601,7,17.012210284352797,3,0,NL,Desktop,1
26,3009.7462037273544,9,12.438949391117687,4,0,TR,Tablet,1
46,4291.857971374464,9,12.23087759589243,1,0,FR,Desktop,1
30,3764.33005762165,13,17.101865455727268,2,0,TR,Mobile,1
64,5067.415335481881,11,14.432499490507645,2,0,TR,Mobile,1
34,4602.597108124959,16,17.87055372976043,2,0,NL,Desktop,1
62,1694.4308734149317,11,14.332233199721692,2,0,FR,Desktop,1
49,2560.0014140570065,14,22.298785610030727,1,1,TR,Tablet,1
39,3740.339070813982,11,19.99915252819546,1,1,NL,Desktop,1
21,3935.5972089953875,6,10.75473166562496,4,0,DE,Tablet,1
22,2692.328845381265,4,18.821368647462233,3,0,FR,Desktop,0
54,5955.961555771821,15,16.283594943829215,2,0,NL,Mobile,1
58,5297.0316111583525,11,11.38370830203858,0,0,TR,Desktop,1
30,1532.8887362536657,10,25.35059339038223,7,1,FR,Mobile,1
51,4518.139540537727,9,16.522556050581855,2,0,NL,Tablet,0
62,3931.305194916332,9,16.76264114253262,2,1,DE,Tablet,1
39,5865.812560856892,9,18.95047115326093,3,0,FR,Mobile,1
40,1645.1741086845518,9,17.843471443759793,2,1,DE,Desktop,1
20,7089.782216860076,10,19.90548327995147,4,0,TR,Desktop,0
59,2735.581507600071,10,8.876341434047985,3,0,FR,Mobile,1
51,4567.790228398037,6,22.021482601066666,5,0,DE,Tablet,1
49,3090.464534641497,11,16.967054673799968,3,0,TR,Mobile,1
62,3435.761621858465,20,16.229140612996,0,0,TR,Mobile,1
38,1465.8730157796376,6,11.27136752061886,3,0,NL,Mobile,1
63,5795.330145874843,11,10.489524583159593,2,0,NL,Tablet,1
61,3595.5289716377406,9,10.37041373817287,4,0,TR,Mobile,1
38,3697.5131309504854,19,12.588337502461815,3,1,TR,Mobile,1
61,7468.722858274119,4,15.296441411622887,3,1,DE,Tablet,1
28,5439.164063494882,14,8.242170048890795,5,0,DE,Tablet,1
56,2997.4580857415212,8,23.828447808400945,6,0,DE,Desktop,1
21,3084.616149453285,9,17.51066756797379,3,1,TR,Tablet,1
18,4389.7018158922965,8,9.740026263549927,2,0,NL,Tablet,1
45,5156.09487027066,13,19.887131999789364,2,0,DE,Desktop,1
41,6628.663074712213,10,12.458220730428044,2,0,DE,Mobile,0
52,1587.850961816766,14,11.135733237329044,0,0,DE,Mobile,1
30,5090.528961031123,11,21.48257228017429,1,0,FR,Tablet,1
64,5331.50396715257,11,11.718100186648186,3,0,TR,Desktop,1
51,2815.7397229969147,1,15.253895976173421,4,0,DE,Mobile,1
28,3459.610147709078,13,19.546690336705446,3,0,NL,Mobile,0
53,1554.502533166345,11,20.90505683645832,0,0,DE,Tablet,1
34,3248.6594565231553,6,16.27876789748828,2,0,FR,Desktop,1
52,4348.141127083663,7,6.359810093421407,5,1,TR,Mobile,0
35,6391.176192283036,12,9.666085167939595,1,0,NL,Desktop,0
57,6529.548188422978,11,22.239984790183982,3,0,FR,Tablet,0
39,2456.050747578421,8,19.314121261217316,1,0,NL,Mobile,1
41,6186.788769785213,8,18.280280767083696,5,1,NL,Mobile,1
36,1075.9821171837275,12,11.381805975914215,5,0,NL,Desktop,1
54,3122.6051221475764,11,9.966950808347704,4,1,TR,Desktop,1
56,3547.284839384803,8,7.90937034709088,3,0,TR,Desktop,1
38,4377.684086131521,11,12.359352407939369,1,0,DE,Tablet,1
25,4159.76551082033,15,16.89224825204321,5,0,NL,Mobile,0
45,4548.54778632709,12,22.259160458215717,2,0,TR,Desktop,1
22,3725.563861734676,5,14.4804234853549,4,0,NL,Tablet,1
34,5439.38303256925,8,14.871273318300995,7,1,NL,Mobile,1
54,5037.753456116076,17,19.677476616935568,2,0,FR,Tablet,1
53,3565.6556928293307,13,12.579557512478633,1,0,NL,Desktop,1
36,5263.590535285522,9,14.264001534569271,3,0,NL,Desktop,0
44,7102.653010781619,7,15.414275218830765,3,1,FR,Tablet,1
51,2990.1123178154967,10,12.40114340765146,0,0,TR,Desktop,1
28,6513.004773901113,12,17.44095587591804,2,1,TR,Tablet,0
62,3124.787025100015,10,15.632299036401017,7,0,FR,Tablet,1
64,6115.488933925746,3,15.969767437792154,2,0,DE,Tablet,1
29,3181.0959994701007,9,10.050114508503555,1,0,NL,Mobile,1
38,5148.493637734389,10,19.082446813996107,1,1,DE,Mobile,1
28,4269.449665896954,8,23.418834877662864,3,0,TR,Desktop,1
56,1322.1122981141652,8,18.703064945961188,1,0,NL,Tablet,1
45,6873.328558728477,8,11.24124344884401,4,0,FR,Tablet,1
22,2656.82201648793,11,7.16721130655546,6,1,DE,Mobile,1
34,2095.601032964813,6,14.391074714185732,4,1,TR,Tablet,0
37,3040.8418289927376,10,17.957549356890436,8,0,TR,Mobile,1
58,7796.870849894675,9,11.595217434146816,6,0,DE,Mobile,1
63,2119.4296186297934,8,13.399670675945474,2,0,DE,Mobile,0
29,4267.365276525441,8,20.611725635725467,3,0,DE,Tablet,1
23,2315.2565104882715,9,7.060596162386258,6,1,FR,Mobile,1
34,2572.4376427525794,12,16.587801025029655,4,0,DE,Mobile,0
36,1600.8661463056737,8,9.687529578120193,5,1,TR,Mobile,0
43,4472.752305697631,8,19.2487188663671,3,1,NL,Desktop,1
61,3758.1702231267745,9,18.820299089119516,3,0,NL,Mobile,0
61,2302.950634640066,14,14.802378928271972,3,1,FR,Mobile,1
49,5309.805201937662,6,16.464101229511012,3,0,DE,Mobile,0
23,5468.081072811619,9,10.447286404334303,3,0,NL,Desktop,1
53,4610.827912271157,12,19.209681703499673,4,0,TR,Mobile,1
55,5756.004908761208,8,16.99389801248294,1,0,DE,Desktop,1
28,3476.484601052944,9,14.750771252835005,2,0,DE,Desktop,1
50,4483.562044876714,7,11.100730585678743,3,0,NL,Mobile,1
41,3482.275514067938,14,15.474237047005214,4,0,FR,Mobile,1
40,1739.0003230934776,9,13.128347875233558,3,0,TR,Tablet,1
32,4328.869601247036,6,18.960540281633065,7,0,NL,Desktop,1
44,4238.016859561688,6,23.211573997274677,4,1,NL,Tablet,1
28,3954.708538086915,13,18.309622443655037,1,0,FR,Desktop,1
34,4560.813085365159,10,13.231276584981645,2,0,DE,Desktop,1
31,6117.85365056479,8,22.271265922635,2,0,FR,Tablet,1
44,3693.3700276289887,6,12.991064140546573,1,0,FR,Mobile,1
35,2564.2468461381613,16,16.432021133832194,4,1,FR,Tablet,1
45,3628.373485812991,8,12.921679445548367,3,0,NL,Tablet,0
64,3794.739949955796,8,15.11158012487237,5,1,TR,Desktop,0
64,5475.382860922289,15,6.3351516367948,3,0,NL,Mobile,1
21,4159.994654987679,5,8.994492129763248,3,0,FR,Desktop,0
24,2277.715962971139,10,14.68727859300411,0,0,FR,Mobile,1
62,5208.186795356338,9,16.463732487784554,2,0,FR,Desktop,1
52,4967.691758190762,9,14.310265174363506,5,0,DE,Mobile,1
26,4160.653677646922,9,19.339795148499892,2,0,DE,Mobile,1
25,5422.36969545673,9,4.379579022371317,5,1,DE,Mobile,1
62,5673.410516865088,9,17.37529033726469,4,0,TR,Mobile,1
34,3433.839264571331,13,21.629770074757246,2,1,NL,Tablet,1
34,2649.7581497352967,10,18.882024339726886,5,0,NL,Mobile,1
50,3982.1853704481255,8,18.314858031673722,1,1,NL,Mobile,1
49,4804.917588153745,11,19.97486312822425,2,1,FR,Mobile,1
25,3841.967591944959,11,8.954212997739203,2,0,NL,Tablet,0
36,2517.364625866454,6,8.931075339105028,4,0,FR,Mobile,1
55,4244.007958781079,10,13.43149337990422,7,1,TR,Tablet,1
20,1000.0,8,14.483829945882965,3,1,DE,Desktop,1
22,3513.308391685699,15,15.92572360064719,0,0,FR,Mobile,1
30,5276.748849235246,12,8.97418165090279,4,0,NL,Tablet,1
64,5358.157551182164,12,13.692221381178646,1,0,NL,Mobile,1
63,1000.0,12,19.81442709505726,4,1,NL,Desktop,1
48,3711.12384332021,16,13.216364879307896,1,1,TR,Tablet,1
33,4898.913692831888,13,7.011049926879526,1,1,NL,Desktop,1
49,2235.8768913515282,10,7.1161322468683785,4,0,FR,Tablet,1
39,3442.067987640508,16,19.969589972015584,4,0,FR,Desktop,1
46,5811.5751338642585,11,22.388340926883405,4,1,DE,Tablet,0
39,3273.7548751333848,9,11.124982429866083,4,0,TR,Desktop,1
60,6397.962503357959,9,19.288019963900258,1,0,FR,Mobile,1
20,2888.2214253249767,11,18.14979532865252,2,0,FR,Mobile,1
27,6114.820257427047,10,7.8712009013193445,4,0,NL,Tablet,0
59,4050.3453323068243,4,17.506719273853424,5,0,DE,Mobile,0
38,2682.5090691996043,5,18.47125645768969,2,1,FR,Desktop,1
33,6119.821124378958,13,13.554253958170058,3,1,TR,Mobile,0
29,2190.2875696276737,12,12.97644697533521,3,1,DE,Tablet,1
19,2806.041633911006,8,16.14804458596622,3,0,NL,Tablet,1
58,4734.879110934218,7,11.09531891788427,3,1,FR,Desktop,1
41,4121.226091753924,14,20.847865527534204,3,1,FR,Desktop,1
52,4410.945634379317,8,14.926080713617694,1,0,DE,Tablet,1
